regiao;estado;municipio;codigo_mun;capital;porte;populacao;area;densidade_dem;pib;pib_pc;participacao_transf_receita;servidores;comissionados;comissionados_por_servidor;perc_pop_econ_ativa;taxa_empreendedorismo;anos_estudo_empreendedor;jornada_trabalho;gasto_pc_saude;hab_p_medico;exp_vida;gasto_pc_educacao;exp_anos_estudo;nota_ciencias;nota_humanas;nota_linguagem;nota_mat;nota_redacao;idhm;ranking_igm;indice_governanca
NORDESTE;PE;FEIRA NOVA;2605400;0;Pequeno porte 2;21836,0;107,73;202,69191497261673;128177,35;5977,31;85,0;621,0;47,0;0,07568438003220612;0,82;0,22;4,63346292285249;36,401293559975706;352,64;799,222222222222;73,43;509,61;9,44;466,50382978723417;503,3268085106385;487,820600858369;455,8025751072962;518,9699570815451;0,375;;
NORDESTE;PE;TIMBAUBA;2615300;0;Médio porte;53328,0;292,98;182,0192504607823;576559,23;10654,33;83,0;1048,0;102,0;0,09732824427480916;0,79;0,22;6,39852496674718;37,9550690239151;415,79;1538,4;71,14;417,53;9,0;484,77213930348273;532,3041459369821;513,8547899159663;482,2870588235294;560,3361344537815;0,418;;
NORDESTE;PE;FERNANDO DE NORONHA;2605459;0;Pequeno porte 1;2974,0;17,02;174,73560517038777;75673,98;26673,95;;;32,0;;1,3;0,28;9,02844509300705;47,3526568060936;;;75,36;;10,76;483,80000000000007;548,0461538461539;528,2692307692306;467,53076923076935;540,0;0,823;;
NORDESTE;PE;PAUDALHO;2610608;0;Médio porte;55493,0;274,77;201,961640644903;458549,76;8483,65;;938,0;185,0;0,19722814498933902;0,73;0,14;6,86017043969813;38,802097958146796;;1880,93103448276;71,92;;9,37;449,62378516624017;493,4516624040921;479,79817232375984;448,1639686684077;464,2715404699739;0,46799999999999997;;
NORDESTE;PE;PARANATAMA;2610301;0;Pequeno porte 1;11403,0;185,37;61,51480822139504;63142,02;5539,26;;440,0;61,0;0,13863636363636364;0,72;0,28;4,867525462805872;34,9959449358423;;;67,17;;8,16;455,4846153846154;500,0115384615387;487,3389610389613;442,5194805194805;506,23376623376623;0,22399999999999998;;
NORDESTE;PI;MIGUEL LEAO;2206308;0;Pequeno porte 1;1231,0;93,52;13,162959794696322;9678,44;7780,1;96,0;;26,0;;0,87;0,32;4,4828370656566525;35,6908069428626;1454,88;413,0;71,89;1409,78;9,33;465,6666666666666;496,2833333333333;455,6833333333333;390,5;433,33333333333326;0,43;;
NORDESTE;PI;SAO MIGUEL DO FIDALGO;2210391;0;Pequeno porte 1;2992,0;813,44;3,6782061369000782;15141,58;5055,62;87,0;109,0;52,0;0,47706422018348627;0,9;0,11;3,9863653576853504;27,1434506582239;715,48;748,5;69,83;1183,56;8,02;419,6049999999999;462,90000000000015;453,15263157894736;412,98947368421057;386,31578947368416;0,22;;
NORDESTE;PI;PAES LANDIM;2207306;0;Pequeno porte 1;4068,0;401,38;10,135034132243758;23715,01;5816,78;91,0;229,0;23,0;0,10043668122270742;0,64;0,15;5,342444202449791;33,286424613003604;705,61;2037,0;68,28;1002,53;8,88;450,4961538461538;490,55769230769226;493,59230769230766;445,8884615384616;470,76923076923083;0,315;;
NORDESTE;PI;AGRICOLANDIA;2200103;0;Pequeno porte 1;5069,0;112,43;45,08583118384772;21983,72;4313,07;91,0;123,0;28,0;0,22764227642276422;0,71;0,27;4,8575564222022996;33,1825663743634;632,56;1017,4;69,53;683,9;9,98;451,652;486,50599999999986;474,1;439,73;518,8;0,3720000000000001;;
NORDESTE;PI;LAGOA DO PIAUI;2205581;0;Pequeno porte 1;3987,0;426,63;9,345334364671965;34704,3;8790,35;90,0;148,0;84,0;0,5675675675675675;0,76;0,24;4,625849866249268;32,7117971892649;555,44;1981,5;71,7;1147,63;8,97;432,9111111111112;484,63333333333327;437,70000000000016;411,9888888888889;415,5555555555555;0,33399999999999996;;
NORDESTE;PI;BELA VISTA DO PIAUI;2201556;0;Pequeno porte 1;3934,0;499,39;7,8776106850357435;21387,8;5509,48;88,0;;53,0;;0,73;0,1;5,60388646702238;37,968565407731;559,86;1951,0;67,52;922,95;10,21;445,836;494,652;485,94090909090914;449,69090909090914;512,7272727272727;0,317;;
NORDESTE;PI;PAVUSSU;2207850;0;Pequeno porte 1;3629,0;1090,7;3,327221050701384;17839,4;4880,82;88,0;;60,0;;0,88;0,29;3,28503964394691;30,503944040542397;712,09;1215,0;69,85;796,35;8,18;420,02;434,8733333333333;435,19333333333327;417,7333333333333;380,0;0,198;;
NORDESTE;PI;OLHO D'AGUA DO PIAUI;2207108;0;Pequeno porte 1;2409,0;183,1;13,156744948115785;13046,53;4835,63;99,0;;26,0;;0,6;0,1;2,32768047624226;30,9369419680407;620,23;1195,0;69,73;1113,35;10,2;440,95769230769235;476,573076923077;470,34230769230766;419,62307692307695;482,3076923076923;0,317;;
NORDESTE;PI;SAO MIGUEL DA BAIXA GRANDE;2210383;0;Pequeno porte 1;2412,0;445,6;5,412926391382405;13252,57;5515,01;96,0;146,0;18,0;0,1232876712328767;0,84;0,08;4,79242306830061;29,159572017568497;598,87;1203,5;71,45;840,44;8,06;461,9428571428571;478,91428571428565;450,45714285714286;423,91428571428565;442,8571428571428;0,28600000000000003;;
NORDESTE;PI;NOSSA SENHORA DE NAZARE;2206753;0;Pequeno porte 1;4768,0;356,26;13,383483972379723;21416,67;4560,62;91,0;217,0;80,0;0,3686635944700461;0,73;0,21;3,5653235209129;40,1308737542735;487,11;2361,5;71,8;1208,48;9,56;451,8555555555557;492,9814814814814;470,4074074074074;436,24444444444435;481,48148148148147;0,341;;
NORDESTE;PI;BREJO DO PIAUI;2201988;0;Pequeno porte 1;3845,0;2267,33;1,6958272505546172;22350,4;5961,7;88,0;194,0;41,0;0,211340206185567;0,97;0,37;2,8616921771704;36,4126944456799;643,34;1857,0;68,49;1174,27;8,21;436,39310344827584;477,30344827586197;463,955172413793;426,1344827586206;431,7241379310345;;;
NORDESTE;PI;ACAUA;2200053;0;Pequeno porte 1;6951,0;1279,59;5,432208754366633;31649,11;4593,48;84,0;232,0;3,0;0,01293103448275862;0,93;0,46;3,1976007748359;32,7171430975606;361,53;2304,3333333333303;66,53;890,93;9,0;449,72916666666674;477,3208333333334;465,0956521739131;444,7347826086957;469,5652173913044;0,203;;
NORDESTE;PI;JOAO COSTA;2205359;0;Pequeno porte 1;2963,0;1800,24;1,6458916588899257;14952,02;5032,66;93,0;113,0;121,0;1,0707964601769913;0,85;0,16;4,67819460500212;36,78865024493121;713,48;1484,0;70,09;1098,03;8,52;429,01199999999994;468,92800000000005;445,3428571428572;401,19047619047615;409,5238095238095;0,282;;
NORDESTE;PI;PEDRO LAURENTINO;2207934;0;Pequeno porte 1;2488,0;870,34;2,8586529402302547;14555,58;5909,7;93,0;100,0;40,0;0,4;0,58;0,11;4,01923730457343;32,103279034573305;710,32;2472,0;69,74;1081,84;8,63;446,06;478,96;451,3499999999999;398,33;482,0;0,284;;
NORDESTE;PI;SIMPLICIO MENDES;2210805;0;Pequeno porte 1;12458,0;1345,79;9,257016324983839;92566,56;7500,73;86,0;;73,0;;0,93;0,24;6,0563254103424;38,5078949711451;645,11;1548,125;71,01;638,52;9,56;446,81234567901254;476,60246913580215;467,01500000000016;437,49499999999983;417,75;0,439;;
NORDESTE;PI;SAO GONCALO DO GURGUEIA;2209757;0;Pequeno porte 1;2975,0;1385,3;2,1475492673067205;18389,78;6291,4;94,0;;5,0;;0,56;0,17;5,550518770738258;29,680452957203197;541,79;2942,0;67,06;1050,88;8,15;453,8214285714286;464,9428571428571;448,46428571428567;432,9428571428573;441,4285714285714;0,27899999999999997;;
NORDESTE;PI;MONSENHOR HIPOLITO;2206506;0;Pequeno porte 1;7605,0;401,43;18,944772438532247;35365,36;4689,74;94,0;171,0;20,0;0,11695906432748537;0,95;0,51;2,7794151690472204;35,8767945435664;470,99;1513,0;69,36;835,89;7,37;475,6183673469386;521,9265306122448;502,67708333333326;451,95625;556,25;0,282;;
NORDESTE;PI;TAMBORIL DO PIAUI;2210953;0;Pequeno porte 1;2861,0;1587,3;1,8024318024318025;14196,0;5023,35;98,0;155,0;50,0;0,3225806451612903;0,91;0,12;2,2730475720165497;38,020394263659895;608,77;1419,5;66,1;969,37;6,82;458,19545454545454;499,35909090909104;473,6227272727272;432,7;506,3636363636364;0,138;;
NORDESTE;PI;FRANCISCO MACEDO;2204154;0;Pequeno porte 1;3113,0;176,51;17,63639453855306;13451,39;4507,84;99,0;132,0;0,0;0,0;0,79;0,16;4,72817988278167;39,2953388659766;585,24;769,5;67,06;941,27;9,74;423,8299999999999;489,64;475,06;432,14;508,0;0,263;;
NORDESTE;PI;SAO LOURENCO DO PIAUI;2210359;0;Pequeno porte 1;4497,0;672,71;6,684901369089206;22118,34;4933,83;89,0;;16,0;;1,06;0,11;4,52371936261416;35,3367927517559;462,55;1496,0;70,17;821,78;8,38;432,9937499999999;490,46562500000016;467,290625;441,8562499999999;485,0;;;
NORDESTE;PI;BARRA D'ALCANTARA;2201176;0;Pequeno porte 1;3888,0;263,38;14,76194092186195;21447,04;5519,05;96,0;;54,0;;0,65;0,12;4,88200829732887;36,0895445698959;559,57;1295,33333333333;71,59;895,98;9,25;458,7558823529412;470,74705882352936;483,48235294117654;424,4088235294119;466,47058823529403;0,32;;
NORDESTE;PI;COLONIA DO PIAUI;2202778;0;Pequeno porte 1;7532,0;947,87;7,946237353223543;36611,66;4871,81;94,0;270,0;12,0;0,044444444444444446;0,86;0,18;3,75104482927813;35,604558850131795;474,49;1074,57142857143;71,34;918,67;9,09;450,15000000000015;480,72878787878807;470,86153846153854;425,6492307692309;474,15384615384613;0,34600000000000003;;
NORDESTE;PI;FRANCISCO AYRES;2204105;0;Pequeno porte 1;4309,0;656,48;6,563794784304167;22927,8;5220,35;96,0;;20,0;;0,55;0,19;4,831499043229309;35,1897420577408;665,97;1090,25;70,38;737,52;7,82;447,56571428571436;464,77428571428567;452,2393939393938;419,15151515151496;432,1212121212122;0,32;;
NORDESTE;PI;GEMINIANO;2204352;0;Pequeno porte 1;5337,0;455,68;11,712166432584269;32095,21;6083,25;96,0;164,0;26,0;0,15853658536585366;0,79;0,14;4,779380863969269;36,1998895088895;448,15;2649,0;70,32;829,35;8,67;446,0673076923077;486,04230769230776;481,4346153846155;441,2211538461541;486,15384615384613;0,282;;
NORDESTE;PI;CAPITAO GERVASIO OLIVEIRA;2202455;0;Pequeno porte 1;4021,0;1134,17;3,545323893243517;21423,14;5389,47;98,0;;24,0;;0,63;0,09;3,56823581882289;32,8760171242021;513,86;1996,5;68,51;1001,88;8,6;432,6363636363637;487,8909090909092;455,8181818181818;415,20000000000016;476,3636363636364;0,263;;
NORDESTE;PI;ELESBAO VELOSO;2203503;0;Pequeno porte 1;14406,0;1383,02;10,416335266301283;82850,99;5715,44;86,0;;24,0;;0,77;0,2;4,04977905411267;36,983220426599004;447,09;1112,4615384615402;70,5;641,86;8,55;438,7561643835617;484,07260273972605;473,0472222222223;437,57500000000016;476,1111111111112;0,327;;
NORDESTE;PI;BOCAINA;2201804;0;Pequeno porte 1;4440,0;268,58;16,531387296150125;23856,34;5391,26;88,0;290,0;37,0;0,12758620689655173;0,8;0,22;6,289675881896732;33,2814911757189;673,62;886,2;71,37;668,61;10,07;442,284;498,0480000000002;494,91666666666674;471,6208333333333;508,33333333333326;;;
NORDESTE;PI;SAO GONCALO DO PIAUI;2209807;0;Pequeno porte 1;4918,0;150,22;32,738649980029294;22851,68;4696,19;91,0;150,0;79,0;0,5266666666666666;0,53;0,17;6,28235552678083;33,508177280790704;505,85;1628,33333333333;69,34;596,63;9,76;450,3741379310344;470,3431034482758;471,3155172413793;418,75000000000006;418,43103448275866;;;
NORDESTE;PI;BURITI DOS MONTES;2202026;0;Pequeno porte 1;7909,0;2634,06;3,0025891589409506;34314,25;4216,55;88,0;183,0;44,0;0,24043715846994534;0,67;0,13;4,12766519578672;35,1592789666601;358,38;2721,6666666666697;71,78;855,81;8,78;462,2415094339624;498,8358490566037;485,07000000000005;440,5160000000001;462,4;0,313;;
NORDESTE;PI;BONFIM DO PIAUI;2201929;0;Pequeno porte 1;5564,0;289,21;19,23861553888178;24866,6;4511,36;90,0;;48,0;;0,95;0,27;4,03818664687935;30,1963377264613;367,37;1843,66666666667;67,42;807,75;8,95;436,88888888888886;474,3444444444445;447,6111111111112;393,8555555555557;413,33333333333326;0,23600000000000002;;
NORDESTE;PI;JARDIM DO MULATO;2205250;0;Pequeno porte 1;4422,0;509,85;8,673139158576051;19654,64;4478,16;92,0;164,0;60,0;0,36585365853658536;0,76;0,1;3,95144421929642;32,0171953188972;459,99;2201,0;67,68;751,58;10,62;452,48333333333335;487,7444444444445;461,38888888888886;443,58888888888885;440,0;0,358;;
NORDESTE;PI;PIO IX;2208205;0;Pequeno porte 1;18095,0;1947,21;9,2927830074825;93981,3;5227,28;95,0;;58,0;;0,79;0,33;4,065415422795192;36,8945134412033;408,23;2574,71428571429;70,47;725,24;9,42;447,4439024390242;487,0016260162602;484,1344262295083;434,0663934426232;450,8196721311475;0,289;;
NORDESTE;PI;LAGOA DE SAO FRANCISCO;2205573;0;Pequeno porte 1;6630,0;155,64;42,59830377794912;29289,49;4460,78;89,0;341,0;36,0;0,10557184750733138;0,48;0,15;3,3388302495120197;40,444402498182;343,81;2196,6666666666697;69,6;1005,9;8,09;449,6137931034484;514,5862068965519;461,9206896551725;431,69655172413803;487,5862068965517;0,205;;
NORDESTE;PI;CASTELO DO PIAUI;2202604;0;Pequeno porte 1;19410,0;2024,73;9,58646338030256;111272,87;6024,85;90,0;604,0;56,0;0,09271523178807947;0,75;0,3;4,1973680391621;40,8189377618384;420,83;2308,25;70,21;776,73;8,82;454,55437500000005;497,41125;487,78227848101267;450,18354430379753;486,45569620253167;0,344;;
NORDESTE;PI;PADRE MARCOS;2207207;0;Pequeno porte 1;6753,0;278,64;24,23557278208441;37306,37;5539,18;87,0;134,0;29,0;0,21641791044776118;0,68;0,18;3,3775918571146;35,3578489845805;490,04;2247,3333333333303;66,95;679,0;9,2;443,32894736842115;478,3894736842105;460,2552631578946;435,39473684210543;454,2105263157895;0,23399999999999999;;
NORDESTE;PI;ANISIO DE ABREU;2200707;0;Pequeno porte 1;9655,0;337,88;28,57523381082041;46487,69;4916,21;93,0;;60,0;;0,78;0,3;5,19246505632079;35,852077461746894;359,12;1906,2;71,09;829,8;9,11;452,1029411764705;493,0367647058823;481,6558823529412;458,92352941176483;447,6470588235293;;;
NORDESTE;PI;BOA HORA;2201770;0;Pequeno porte 1;6633,0;337,57;19,649257931688243;32556,59;4996,41;95,0;318,0;48,0;0,1509433962264151;0,89;0,24;3,36553010930417;38,5053556475304;372,61;2186,6666666666697;71,31;975,52;9,21;451,3538461538461;479,54102564102567;465,5896103896102;448,47142857142853;439,7402597402597;0,315;;
NORDESTE;PI;SANTANA DO PIAUI;2209351;0;Pequeno porte 1;4552,0;111,06;40,986853952818294;20697,95;4577,17;97,0;176,0;57,0;0,32386363636363635;0,82;0,14;4,2485880918662415;42,7790841985684;487,37;2267,0;69,16;827,25;8,93;466,44375;537,5125000000002;485,55000000000007;440,878125;561,875;0,313;;
NORDESTE;PI;MILTON BRANDAO;2206357;0;Pequeno porte 1;6513,0;1229,7;5,296413759453525;30091,86;4427,23;98,0;211,0;56,0;0,26540284360189575;0,59;0,18;3,5821427778247403;36,8571702222912;360,85;2263,6666666666697;71,29;1047,12;8,24;440,60882352941184;469,40294117647073;479,4735294117646;438,2147058823529;420,0;0,155;;
NORDESTE;PI;SANTA LUZ;2209302;0;Pequeno porte 1;5741,0;1186,84;4,837214788851067;30346,59;5355,91;98,0;;38,0;;0,79;0,22;5,03211878217963;37,8164450867814;371,61;2847,0;71,1;809,41;8,87;425,0625;478,878125;470,03333333333336;432,0533333333333;450,0;0,34600000000000003;;
NORDESTE;PI;FRANCINOPOLIS;2204006;0;Pequeno porte 1;5265,0;268,7;19,59434313360625;24606,77;4669,22;93,0;;39,0;;0,57;0,15;4,37886026395667;36,3487964442682;354,01;1756,0;68,31;681,35;8,99;431,9655172413794;482,8517241379311;477,6033333333333;440,37000000000006;415,33333333333326;0,289;;
NORDESTE;PI;MATIAS OLIMPIO;2206100;0;Pequeno porte 1;10740,0;226,37;47,44444935282944;51594,05;4838,15;94,0;;72,0;;0,74;0,28;4,16462633219857;35,9925923148246;437,4;891,083333333333;71,74;767,99;9,14;451,65277777777777;476,1027777777777;475,08888888888885;424,6277777777778;448,33333333333326;0,284;;
NORDESTE;PI;MIGUEL ALVES;2206209;0;Pequeno porte 2;33146,0;1393,72;23,782395316132366;152595,82;4638,17;92,0;;17,0;;0,75;0,25;3,45243532468193;38,4569647060665;347,85;2062,0625;69,5;896,16;7,69;440,32111111111084;486,6111111111112;483,07555555555535;436,8077777777778;440,22222222222223;0,22899999999999998;;
NORDESTE;PI;RIO GRANDE DO PIAUI;2209005;0;Pequeno porte 1;6330,0;635,95;9,953612705401367;32173,71;5085,15;93,0;201,0;121,0;0,6019900497512438;0,82;0,32;4,21784072014009;44,46978495583771;527,89;1582,0;71,03;660,24;7,94;453,9058823529412;486,3;460,0352941176472;437,84117647058815;425,8823529411765;0,308;;
NORDESTE;PI;SAO RAIMUNDO NONATO;2210607;0;Pequeno porte 2;33966,0;2415,6;14,061102831594635;269423,76;8066,58;84,0;;50,0;;0,96;0,32;6,01140996478207;38,4649684028514;368,5;1461,4347826087;71,75;504,59;9,82;469,2947619047617;510,0583333333331;497,1050239234453;467,9291866028706;526,7464114832536;0,52;;
NORDESTE;PI;ALAGOINHA DO PIAUI;2200251;0;Pequeno porte 1;7515,0;535,81;14,025494111718707;34436,53;4611,83;93,0;;32,0;;0,55;0,55;2,7647703431823496;35,084527307449996;440,15;1247,5;67,95;645,75;7,0;461,946875;509,60625;501,5625;452,859375;509,375;0,21;;
NORDESTE;PI;FLORIANO;2203909;0;Médio porte;58892,0;3409,65;17,272154033405187;786093,32;13417,77;87,0;1477,0;77,0;0,052132701421800945;0,93;0,25;7,239577423357298;39,730669631674;566,41;917,21875;73,13;479,39;9,59;470,84780534351137;513,9709923664127;495,9407514450866;469,265992292872;513,8053949903659;0,613;;
NORDESTE;PI;PARNAIBA;2207702;0;Grande porte;150201,0;435,57;344,8377987464701;1376328,39;9247,53;78,0;2523,0;878,0;0,34799841458581054;0,87;0,31;6,859834865288758;39,848203731069106;439,11;2333,5625;73,98;456,6;10,09;478,8369982547995;526,2734147760331;507,4378725891288;470,7867913500872;538,3167738164816;0,5820000000000001;;
NORDESTE;PI;SANTO ANTONIO DE LISBOA;2209401;0;Pequeno porte 1;6270,0;387,4;16,184821889519878;38599,99;6243,93;;120,0;15,0;0,125;1,02;0,46;4,5147050254039405;32,0113215315761;;887,8571428571429;67,21;;7,16;470,03773584905645;514,3339622641512;504,99999999999983;473,8207547169813;575,0943396226415;0,337;;
NORDESTE;PI;SAO BRAZ DO PIAUI;2209559;0;Pequeno porte 1;4374,0;656,36;6,6640258394783345;20271,34;4646,19;;;24,0;;0,78;0,32;4,49135211778984;38,1931120554222;;1455,66666666667;71,23;;8,63;435,5882352941177;479,9588235294119;484,0882352941177;458,28235294117655;457,6470588235293;0,365;;
NORDESTE;PI;SOCORRO DO PIAUI;2210904;0;Pequeno porte 1;4506,0;761,85;5,914550108289033;21298,53;4704,78;;204,0;4,0;0,0196078431372549;0,47;0,16;6,02566387961427;32,6886420829882;;2259,5;69,35;;8,23;444,78;470,38666666666654;467,22142857142853;439,78571428571433;447,1428571428572;0,282;;
NORDESTE;PI;CURRAIS;2203230;0;Pequeno porte 1;4859,0;3156,66;1,5392851938441265;60576,95;12591,34;98,0;;48,0;;0,8;0,19;4,33057267528069;36,376808441230295;548,93;1609,66666666667;69,55;1017,61;7,75;452,4285714285714;468,3761904761906;471,83809523809526;436,8476190476189;412,38095238095235;0,23600000000000002;;
NORDESTE;PI;MADEIRO;2205854;0;Pequeno porte 1;8143,0;177,15;45,966694891335024;35829,36;4459,72;;;23,0;;0,6;0,16;3,61047449453155;32,255329396491604;;2018,75;71,31;;9,79;435,640350877193;466,6912280701754;459,7089285714286;427,05714285714276;432,5;0,28600000000000003;;
NORDESTE;PI;CARACOL;2202505;0;Pequeno porte 1;10688,0;1610,96;6,63455330982768;53250,3;5058,45;;;47,0;;0,7;0,3;4,06762734583348;36,938091291603996;350,82;2117,6;71,23;901,55;7,4;450,6565217391304;475,6195652173912;481,26086956521726;451,74782608695676;452,1739130434783;0,26;;
NORDESTE;PI;AROEIRAS DO ITAIM;2200954;0;Pequeno porte 1;2460,0;257,16;9,566028931404572;12284,24;4995,62;;100,0;37,0;0,37;0,9;0,08;4,791886427222651;38,020913724624904;;;69,27;;6,87;436,24;501,5;508,52000000000015;427,86;542,0;0,18100000000000002;;
NORDESTE;PI;CORONEL JOSE DIAS;2202851;0;Pequeno porte 1;4605,0;1914,82;2,4049257893692357;23119,92;5032,63;;;68,0;;0,74;0,08;5,69157436899915;33,6290908907595;;2299,0;68,49;;7,93;428,0647058823529;483,3235294117647;481,6235294117648;424,9411764705882;467,05882352941177;0,24600000000000002;;
NORDESTE;PI;CAMPO ALEGRE DO FIDALGO;2202117;0;Pequeno porte 1;4935,0;657,8;7,502280328367285;23306,11;4804,39;93,0;;14,0;;0,6;0,09;4,7647787303031395;33,7020393899873;479,76;2441,5;70,69;1058,91;8,49;442,13571428571424;471,7714285714286;488,6;423,53571428571416;375,71428571428567;0,22399999999999998;;
NORDESTE;PI;DIRCEU ARCOVERDE;2203354;0;Pequeno porte 1;6880,0;1017,06;6,7645959923701655;29145,89;4274,85;;;9,0;;1,04;0,1;4,8412805528432195;37,011469880061895;;;68,06;;8,45;442,41250000000014;473,20833333333326;469,0919999999999;422,02000000000015;422,4;0,282;;
NORDESTE;PI;LAGOA DO BARRO DO PIAUI;2205565;0;Pequeno porte 1;4580,0;1329,67;3,444463663916611;24946,41;5461,12;;181,0;13,0;0,0718232044198895;0,41;0,01;0,939742821627067;29,1619550366364;546,95;2285,0;69,62;922,77;8,1;440,1208333333333;490,6208333333333;485,05217391304336;448,8217391304348;507,82608695652175;0,141;;
NORDESTE;PI;FARTURA DO PIAUI;2203750;0;Pequeno porte 1;5210,0;712,92;7,307972844077877;21326,06;4124,16;;;32,0;;0,9;0,25;2,97696344321543;27,5801025948955;;;69,25;;9,35;441,075;467,80625000000015;471,13870967741946;424,98709677419373;490,3225806451613;;;
NORDESTE;PI;GUARIBAS;2204550;0;Pequeno porte 1;4484,0;3118,23;1,437995272959339;21802,22;4884,01;;;43,0;;0,5;0,13;2,7588388127994903;31,174110972432604;;2236,0;67,63;;7,6;420,6294117647059;467,98823529411766;450,35882352941184;423,09411764705885;424,7058823529412;;;
NORDESTE;PI;LUZILANDIA;2205805;0;Pequeno porte 2;25067,0;704,35;35,58884077518279;137122,46;5483,8;;;65,0;;0,78;0,33;3,8641778783781002;28,739801859176;;;67,0;;8,3;448,7947058823531;490,71117647058816;484,9479289940829;442,8562130177513;461,6568047337278;;;
NORDESTE;PI;PAU D'ARCO DO PIAUI;2207793;0;Pequeno porte 1;3957,0;430,82;9,18481036163595;18237,74;4690,78;;;36,0;;0,83;0,19;3,4302249805534704;33,225298794913;;1957,0;69,5;;7,81;444,3848484848485;488,09696969696967;459,739393939394;430,31212121212127;433,93939393939394;;;
SUL;PR;MIRASELVA;4116000;0;Pequeno porte 1;1880,0;90,29;20,821796433713587;28280,96;14916,12;89,0;;3,0;;1,07;0,18;7,83673949413672;45,52307380852321;1550,22;945,0;76,23;1573,04;11,63;477,3263157894737;522,0157894736843;495,4526315789474;465,6210526315789;493,68421052631584;0,728;;
